000860.wav|Dla początkujących będzie to bardzo często źródło nieporozumień, dlatego po ważnych operacjach agregujących dobrze jest zawsze sprawdzać, czy ten wynik ma taką strukturę, jakiej oczekujemy.
000861.wav|Trzecia zasada dotyczy typów danych.
000862.wav|Nie warto w pełni polegać na automatycznym rozpoznawaniu typów przez Pandas.
000863.wav|Jest to przydatne, ale w oczywistych sytuacjach.
000864.wav|Przy wczytywaniu danych dlatego dobrze jest też zawsze jawnie określić typy kolumn, zwłaszcza dla jakichś zmiennych kategorialnych, liczbowych i czasowych.
000865.wav|Kolumna materiału może być typem category, siła może być typem float 32, a data typem datetime 64.
000866.wav|Dzięki temu sobie zmniejszymy zarówno zużycie pamięci, przyspieszymy część operacji i ograniczymy ryzyko błędnej interpretacji danych.
000867.wav|Typy danych są częścią modelu danych, więc jeżeli identyfikator zostanie wczytany jako liczba, no to może stracić zera wiodące.
000868.wav|Jeżeli data będzie jako tekst, no to nie da się później pracować na operacjach czasowych.
000869.wav|Kategoria, jeżeli znów będzie zwykłym tekstem, no to nie pogrupujemy wtedy tego tak wydajnie, jak po prostu mając jedną.
000870.wav|Dlatego ta kontrola typów po wczytaniu plików powinna być standardową praktyką analityczną.
000871.wav|z wieloma różnymi nawiasami, to możemy zapisać warunek filtrowania w bardziej przyjrzystej formie.
000872.wav|Podobnie EVAL pozwala nam wykonywać proste obliczenia na kolumnach w też bardzo zwartym zapisie.
000873.wav|To nie znaczy, że zawsze trzeba ich używać.
000874.wav|Sens pojawia się wtedy, gdy taki zapis staje się bliższy językowi analizy i łatwiejszy do sprawdzania.
000875.wav|Piąta zasada mówi o weryfikacji wyniku po merge.
000876.wav|Sam fakt, że złączenie w tabel się wykonało, nie oznacza jeszcze, że zostało wykonane poprawnie.
000877.wav|Po każdym istotnym połączeniu należy właśnie zweryfikować sobie liczbę wierszy, dopasowanie kluczy i ewentualnie jakieś braki w nowych kolumnach.
000878.wav|Dobrym takim minimalnym zabiegiem jest asercja kontrolująca, czy liczba wierszy nie zmieniła się nieoczekiwanie.
000879.wav|W jakimś bardziej zaawansowanym kodzie można poużywać sobie parametru validate, żeby sprawdzić czy relacja między tabelami ma oczekiwaną przez nas strukturę.
000880.wav|I każdy błąd w Merge może nie być widoczny od razu.
000881.wav|ale tylko powielić obserwacje, utracić część rekordów albo przypisać jakiś niepoprawny kontekst.
000882.wav|Wtedy wszystkie dalsze analizy nie są nic warte.
000883.wav|Szósta zasada mówi nam o preferowaniu formatu Parquet względem CSV dla plików pośrednich.
000884.wav|CSV jest prosty i uniwersalny, ale ma swoje ograniczenia.
000885.wav|Bywa znacznie większy, nawet często dwukrotniej niż plik np.
000886.wav|Wolniej się znacznie wczytuje i łatwo też traci informacje o kategoriach, datach albo jakiejś precyzji liczbowej.
000887.wav|Parquet z kolei jest formatem kolumnowym.
000888.wav|Szybszym, lepiej dopasowanym do pracy analitycznej.
000889.wav|Zachowuje nam też typy danych i zwykle zajmuje znacznie mniej miejsca.
000890.wav|W praktyce dlatego CSV jest zawsze dobry do wymiany prostych danych pomiędzy różnymi narzędziami.
000891.wav|Ale już w kodzie automatycznym, w całym pipeline'ie, ten parklet będzie często lepszym wyborem.
000892.wav|Bo jest przetwarzany kod,
000893.wav|wręcz rozgałęziać naszą analizę z danego miejsca.
000894.wav|To jest bardzo przydatne, szczególnie kiedy dane nasze są wielokrotnie zapisywane i odczytywane.
000895.wav|Siódma zasada dotyczy logowania transformacji.
000896.wav|W kodzie naukowym dobrze jest zawsze wiedzieć, ile rekordów było przed czyszczeniem, ile zostało po czyszczeniu i ile usunięto.
000897.wav|I zamiast polegać na po prostu pamięci albo ręcznie sprawdzać wynik, warto używać jakiegoś prostego logowania.
000898.wav|Informacja nawet typu usunięto 37 wierszy z powodu braku w kolumnie A jest już bardzo cenna podczas odtwarzania tej analizy.
000899.wav|albo do raportu metodologicznego.
000900.wav|Dlatego logowanie będzie zawsze przydatne, a szczególnie w jakichś dłuższych procesach.
000901.wav|zmieniła się ta liczba obserwacji.
000902.wav|Logi stworzą nam ślad wykonanej analizy.
000903.wav|Ósma zasada mówi nam o testach jednostkowych.
000904.wav|funkcja czyszcząca usuwa faktycznie braki danych, czy wynik ma oczekiwane kolumny, albo czy liczba wierszy nie spada nam do zera.
000905.wav|takie testy chronią naszą analizę przed błędami wprowadzanymi przy późniejszych jakichś modyfikacjach tego kodu.
000906.wav|Bo nie oszukujmy się, każdy w końcu ten kod przepisuje raz za razem, coś poprawia, no i jeżeli coś na którymś etapie się popsuje, to możemy nawet nie wiedzieć w którym momencie.
000907.wav|Więc najważniejszy przekaz z całych tych przytoczonych zasad jest taki, że dobra analiza w PANDAS
000908.wav|no wymaga nie samych znajomości tych funkcji, które omówiliśmy, ale jakby tej dyscypliny projektowej.
000909.wav|trochę pracy na szeregach czasowych, no i eksploracyjną analizę danych i jakieś wstępne rysowanie takich dodatkowych wykresów.
000910.wav|Podsumowując, do dzisiaj zbudowaliśmy pełen obraz pracy z danymi tabelarycznymi w Pandas.
000911.wav|Zaczęliśmy od series, data frame, przeszliśmy przez importy, eksploracje, typy indeksowania, no i pokazaliśmy czyszczenie, braki, duplikaty.
000912.wav|Dobra analiza danych nie zaczyna się nigdy od modelu.
000913.wav|Zaczyna się od zrozumienia po prostu struktury danych.
000914.wav|No i od porządnego przygotowania zbioru.
000915.wav|Jeżeli ten etap zrobicie Państwo dobrze, to cała reszta gwarantuje, że stanie się dużo, dużo prostsza.
000916.wav|Ale jeżeli zrobimy coś źle, to późniejsze wyniki będą tylko elegancko opakowanym błędem.
000917.wav|Pandas jest właśnie narzędziem, który ten etap w miarę intuicyjnie pozwala nam wykonać dobrze.
000918.wav|No i na koniec mocno też zachęcam do praktyki.
000919.wav|Zadania są też odpowiednio tak dobrane, żeby mniej więcej utrwalić każdy z tych omówionych elementów.
000920.wav|Mamy tu czyszczenie datasetu, mamy tu raport analizy eksploracyjnej, jest mały pipeline obsługi braków i wartości odstających.
000921.wav|z użyciem narzędzia Styler, z eksportem potem do Excela i HTML-a.
000922.wav|To nie są sztuczne ćwiczenia, to są realistyczne mini-projekty, które utrwalą tak naprawdę cały dzisiejszy nasz materiał.
000923.wav|Podsumowując, taką radą na koniec byłoby, nie uczcie się Pandas jako listy metod.
000924.wav|Uczcie się go jako sposobu myślenia o danych, o infrastrukturze danych.
000925.wav|Bo jeżeli zrozumiecie, jakie dane są reprezentowane, jak je czyścić, łączyć, przekształcać, to konkretne metody zaczną się naturalnie układać.
000926.wav|I właśnie wtedy pandas stanie się tak naprawdę użytecznym narzędziem, a nie tylko biblioteką do otwierania CSV.
